exchange	stock_symbol	date	dividends
NYSE	AEP	8/4/1981	0.565
NYSE	AEP	5/5/1981	0.565
NYSE	AEP	2/4/1981	0.565
NYSE	AEP	8/5/1980	0.555
NYSE	AEP	5/5/1980	0.555
NYSE	AEP	2/5/1980	0.555
NYSE	AEP	11/2/1979	0.555
NYSE	AEP	8/6/1979	0.545
NYSE	AEP	5/4/1979	0.545
NYSE	AEP	2/5/1979	0.545
NYSE	AEP	10/31/1978	0.545
NYSE	AEP	8/4/1978	0.53
NYSE	AEP	5/4/1978	0.53
NYSE	AEP	2/6/1978	0.53
NYSE	AEP	11/3/1977	0.53
NYSE	AEP	8/4/1977	0.515
NYSE	AEP	5/4/1977	0.515
NYSE	AEP	2/4/1977	0.515
NYSE	AEP	11/4/1976	0.515
NYSE	AEP	8/4/1976	0.5
NYSE	AEP	5/4/1976	0.5
NYSE	AEP	2/3/1976	0.5
NYSE	AEP	11/3/1975	0.5
NYSE	AEP	8/5/1975	0.5
NYSE	AEP	5/5/1975	0.5
NYSE	AEP	2/4/1975	0.5
NYSE	AEP	11/4/1974	0.5
NYSE	AEP	5/6/1974	0.5
NYSE	AEP	2/4/1974	0.475
NYSE	AEP	11/2/1973	0.475
NYSE	AEP	8/6/1973	0.475
NYSE	AEP	5/4/1973	0.45
NYSE	AEP	2/5/1973	0.45
NYSE	AEP	11/3/1972	0.45
NYSE	AEP	8/4/1972	0.435
NYSE	AEP	5/4/1972	0.435
NYSE	AEP	2/4/1972	0.445
NYSE	AEP	11/4/1971	0.425
NYSE	AEP	8/4/1971	0.425
NYSE	AEP	5/5/1971	0.425
NYSE	AEP	2/4/1971	0.425
NYSE	AEP	11/4/1970	0.425
NYSE	AEP	8/4/1970	0.41
NYSE	AEP	5/5/1970	0.41
NYSE	AEP	2/4/1970	0.41
NYSE	ARE	12/29/2009	0.35
NYSE	ARE	9/29/2009	0.35
NYSE	ARE	6/29/2009	0.35
NYSE	ARE	3/30/2009	0.8
NYSE	ARE	12/30/2008	0.8
NYSE	ARE	9/26/2008	0.8
NYSE	ARE	6/27/2008	0.8
NYSE	ARE	3/28/2008	0.78
NYSE	ARE	12/28/2007	0.78
NYSE	ARE	9/27/2007	0.76
NYSE	ARE	6/28/2007	0.76
NYSE	ARE	3/29/2007	0.74
NYSE	ARE	12/28/2006	0.74
NYSE	ARE	9/28/2006	0.72
NYSE	ARE	6/29/2006	0.7
NYSE	ARE	3/30/2006	0.7
NYSE	ARE	12/28/2005	0.7
NYSE	ARE	9/29/2005	0.68
NYSE	ARE	6/29/2005	0.68
NYSE	ARE	3/30/2005	0.66
NYSE	ARE	12/30/2004	0.66
NYSE	ARE	9/29/2004	0.64
NYSE	ARE	6/30/2004	0.62
NYSE	ARE	3/31/2004	0.6
NYSE	ARE	12/30/2003	0.58
NYSE	ARE	9/29/2003	0.56
NYSE	ARE	7/1/2003	0.53
NYSE	ARE	3/28/2003	0.53
NYSE	ARE	12/31/2002	0.5
NYSE	ARE	10/2/2002	0.5
NYSE	ARE	7/2/2002	0.5
NYSE	ARE	4/3/2002	0.5
NYSE	ARE	1/2/2002	0.46
NYSE	ARE	10/3/2001	0.46
NYSE	ARE	7/3/2001	0.46
NYSE	ARE	4/4/2001	0.46
NYSE	ARE	1/2/2001	0.43
NYSE	ARE	10/3/2000	0.43
NYSE	ARE	6/30/2000	0.43
NYSE	ARE	3/31/2000	0.43
NYSE	ARE	12/31/1999	0.43
NYSE	ARE	10/1/1999	0.43
NYSE	ARE	6/30/1999	0.43
NYSE	ARE	3/30/1999	0.4
NYSE	ARE	12/31/1998	0.4
NYSE	ARE	10/2/1998	0.4
NYSE	ARE	7/2/1998	0.4
NYSE	ARE	4/3/1998	0.4
NYSE	AEO	12/23/2009	0.1
NYSE	AEO	10/7/2009	0.1
NYSE	AEO	7/1/2009	0.1
NYSE	AEO	3/26/2009	0.1
NYSE	AEO	12/24/2008	0.1
NYSE	AEO	9/25/2008	0.1
NYSE	AEO	7/8/2008	0.1
NYSE	AEO	3/26/2008	0.1
NYSE	AEO	12/26/2007	0.1
NYSE	AEO	9/26/2007	0.1
NYSE	AEO	6/28/2007	0.1
NYSE	AEO	3/28/2007	0.075
NYSE	AEO	12/19/2006	0.05
NYSE	AEO	9/20/2006	0.07533
NYSE	AEO	6/22/2006	0.07533
NYSE	AEO	3/22/2006	0.05
NYSE	AEO	12/21/2005	0.05
NYSE	AEO	9/21/2005	0.05
NYSE	AEO	6/23/2005	0.05
NYSE	AEO	3/22/2005	0.03333
NYSE	AEO	12/21/2004	0.02
NYSE	AEO	9/22/2004	0.02
NYSE	AXA	5/4/2009	0.504
NYSE	AXA	4/24/2008	1.874
NYSE	AXA	5/16/2007	1.424
NYSE	AXA	5/9/2006	1.066
NYSE	AXA	4/25/2005	0.791
NYSE	AXA	4/28/2004	0.466
NYSE	AXA	10/6/2003	0.083
NYSE	AXA	5/2/2003	0.366
NYSE	AXA	5/10/2002	0.498
NYSE	AXA	5/10/2001	0.495
NYSE	AXA	5/24/2000	0.6025
NYSE	AXA	5/5/2000	0.48
NYSE	AXA	5/6/1999	0.4505
NYSE	AXA	5/7/1998	0.37
NYSE	AXA	5/12/1997	0.323
NYSE	ALM	12/16/2009	0.367
NYSE	ALM	9/14/2009	0.367
NYSE	ALM	6/12/2009	0.367
NYSE	ALM	3/13/2009	0.367
NYSE	ALM	12/16/2008	0.367
NYSE	ALM	9/12/2008	0.367
NYSE	ALM	6/12/2008	0.367
NYSE	ALM	3/13/2008	0.367
NYSE	ALM	12/14/2007	0.367
NYSE	ALM	9/12/2007	0.367
NYSE	ALM	6/13/2007	0.298
NYSE	AIB	8/6/2008	0.953
NYSE	AIB	2/27/2008	1.501
NYSE	AIB	8/8/2007	0.761
NYSE	AIB	3/14/2007	1.218
NYSE	AIB	8/9/2006	0.646
NYSE	AIB	3/1/2006	1.005
NYSE	AIB	8/10/2005	0.567
NYSE	AIB	3/2/2005	1.016
NYSE	AIB	8/4/2004	0.504
NYSE	AIB	3/3/2004	0.883
NYSE	AIB	8/6/2003	0.436
NYSE	AIB	2/26/2003	0.683
NYSE	AIB	8/7/2002	0.337
NYSE	AIB	2/27/2002	0.494
NYSE	AIB	8/8/2001	0.271
NYSE	AIB	2/28/2001	0.46
NYSE	AIB	8/9/2000	0.246
NYSE	AIB	3/8/2000	0.432
NYSE	AIB	8/18/1999	0.256
NYSE	AIB	2/24/1999	0.44467
NYSE	AIB	8/19/1998	0.255
NYSE	AIB	3/4/1998	0.33033
NYSE	AIB	1/14/1998	0.10667
NYSE	AIB	7/1/1997	0.25667
NYSE	AIB	2/19/1997	0.376
NYSE	AIB	8/16/1996	0.24833
NYSE	AIB	2/23/1996	0.12167
NYSE	AIB	8/11/1995	0.22167
NYSE	AIB	3/3/1995	0.26167
NYSE	AIB	10/11/1994	0.075
NYSE	AIB	8/29/1994	0.18433
NYSE	AIB	3/8/1994	0.059
NYSE	AIB	8/20/1993	0.059
NYSE	AIB	3/19/1993	0.15367
NYSE	AIB	11/19/1992	0.15833
NYSE	AIB	6/5/1992	0.20133
NYSE	AIB	11/21/1991	0.121
NYSE	AIB	7/11/1991	0.18567
NYSE	AIB	6/3/1991	0.13333
NYSE	ARB	12/11/2009	0.1
NYSE	ARB	9/11/2009	0.1
NYSE	ARB	6/11/2009	0.1
NYSE	ARB	3/11/2009	0.1
NYSE	ARB	12/11/2008	0.1
NYSE	ARB	9/11/2008	0.1
NYSE	ARB	6/11/2008	0.1
NYSE	ARB	3/12/2008	0.1
NYSE	ARB	12/12/2007	0.1
NYSE	ARB	9/12/2007	0.1
NYSE	ARB	6/13/2007	0.1
NYSE	ARB	3/13/2007	0.1
NYSE	ARB	12/13/2006	0.1
NYSE	ARB	9/13/2006	0.1
NYSE	ARB	6/13/2006	0.1
NYSE	ARB	3/13/2006	0.1
NYSE	ARB	12/13/2005	0.1
NYSE	ARB	9/13/2005	0.1
NYSE	ARB	6/13/2005	0.1
NYSE	ARB	3/11/2005	0.1
NYSE	AGD	1/21/2010	0.11
NYSE	AGD	12/22/2009	0.11
NYSE	AGD	11/19/2009	0.11
NYSE	AGD	10/22/2009	0.11
NYSE	AGD	9/22/2009	0.11
NYSE	AGD	8/21/2009	0.11
NYSE	AGD	7/23/2009	0.11
NYSE	AGD	6/22/2009	0.11
NYSE	AGD	5/20/2009	0.11
NYSE	AGD	4/22/2009	0.11
NYSE	AGD	3/23/2009	0.11
NYSE	AGD	2/19/2009	0.17
NYSE	AGD	1/22/2009	0.17
NYSE	AGD	12/22/2008	0.17
NYSE	AGD	11/19/2008	0.17
NYSE	AGD	10/23/2008	0.17
NYSE	AGD	9/22/2008	0.17
NYSE	AGD	8/25/2008	0.17
NYSE	AGD	7/23/2008	0.17
NYSE	AGD	6/20/2008	0.17
NYSE	AGD	5/21/2008	0.17
NYSE	AGD	4/22/2008	0.17
NYSE	AGD	3/19/2008	0.17
NYSE	AGD	2/13/2008	0.17
NYSE	AGD	1/16/2008	0.17
NYSE	AGD	12/20/2007	0.17
NYSE	AGD	11/15/2007	0.17
NYSE	AGD	10/18/2007	0.17
NYSE	AGD	9/20/2007	0.17
NYSE	AGD	8/16/2007	0.17
NYSE	AGD	7/19/2007	0.17
NYSE	AGD	6/14/2007	0.16
NYSE	AGD	5/17/2007	0.16
NYSE	AGD	4/19/2007	0.16
NYSE	AGD	3/15/2007	0.16
NYSE	AGD	2/15/2007	0.16
NYSE	AGD	1/18/2007	0.16
NYSE	AGD	12/14/2006	0.16
NYSE	AGD	11/16/2006	0.15
NYSE	AGD	10/19/2006	0.15
NYSE	AGD	9/14/2006	0.15
NYSE	AWI	3/7/2008	4.5
NYSE	AHT	9/26/2008	0.21
NYSE	AHT	6/26/2008	0.21
NYSE	AHT	3/27/2008	0.21
NYSE	AHT	12/27/2007	0.21
NYSE	AHT	9/26/2007	0.21
NYSE	AHT	6/27/2007	0.21
NYSE	AHT	3/28/2007	0.21
NYSE	AHT	12/27/2006	0.2
NYSE	AHT	9/27/2006	0.2
NYSE	AHT	6/28/2006	0.2
NYSE	AHT	3/29/2006	0.2
NYSE	AHT	12/28/2005	0.2
NYSE	AHT	9/28/2005	0.18
NYSE	AHT	6/28/2005	0.17
NYSE	AHT	3/29/2005	0.16
NYSE	AHT	12/29/2004	0.15
NYSE	AHT	9/28/2004	0.14
NYSE	AHT	6/28/2004	0.1
NYSE	AHT	3/29/2004	0.06
NYSE	ATR	2/1/2010	0.15
NYSE	ATR	10/26/2009	0.15
NYSE	ATR	7/27/2009	0.15
NYSE	ATR	4/27/2009	0.15
NYSE	ATR	1/27/2009	0.15
NYSE	ATR	10/27/2008	0.15
NYSE	ATR	7/28/2008	0.15
NYSE	ATR	4/28/2008	0.13
NYSE	ATR	1/29/2008	0.13
NYSE	ATR	10/29/2007	0.13
NYSE	ATR	7/27/2007	0.13
NYSE	ATR	4/30/2007	0.13
NYSE	ATR	1/29/2007	0.11
NYSE	ATR	10/30/2006	0.11
NYSE	ATR	7/28/2006	0.11
NYSE	ATR	4/26/2006	0.1
NYSE	ATR	1/30/2006	0.1
NYSE	ATR	10/31/2005	0.1
NYSE	ATR	7/29/2005	0.1
NYSE	ATR	4/27/2005	0.075
NYSE	ATR	1/31/2005	0.075
NYSE	ATR	10/26/2004	0.075
NYSE	ATR	7/23/2004	0.075
NYSE	ATR	4/28/2004	0.035
NYSE	ATR	2/2/2004	0.035
NYSE	ATR	10/27/2003	0.035
NYSE	ATR	7/25/2003	0.035
NYSE	ATR	4/29/2003	0.03
NYSE	ATR	2/3/2003	0.025
NYSE	ATR	10/28/2002	0.03
NYSE	ATR	7/26/2002	0.03
NYSE	ATR	4/29/2002	0.03
NYSE	ATR	2/4/2002	0.03
NYSE	ATR	10/29/2001	0.03
NYSE	ATR	7/27/2001	0.03
NYSE	ATR	4/30/2001	0.025
NYSE	ATR	2/5/2001	0.025
NYSE	ATR	10/30/2000	0.025
NYSE	ATR	7/28/2000	0.025
NYSE	ATR	5/1/2000	0.025
NYSE	ATR	2/7/2000	0.025
NYSE	ATR	10/29/1999	0.025
NYSE	ATR	7/30/1999	0.025
NYSE	ATR	5/3/1999	0.02
NYSE	ATR	2/1/1999	0.02
NYSE	ATR	10/30/1998	0.02
NYSE	ATR	7/31/1998	0.02
NYSE	ATR	5/4/1998	0.02
NYSE	ATR	2/2/1998	0.02
NYSE	ATR	10/31/1997	0.02
NYSE	ATR	8/1/1997	0.02
NYSE	ATR	5/5/1997	0.0175
NYSE	ATR	2/3/1997	0.0175
NYSE	ATR	11/1/1996	0.0175
NYSE	ATR	8/2/1996	0.0175
NYSE	ATR	5/6/1996	0.0175
NYSE	ATR	2/5/1996	0.0175
NYSE	ATR	11/3/1995	0.0175
NYSE	ATR	8/4/1995	0.0175
NYSE	ATR	5/4/1995	0.015
NYSE	ATR	2/2/1995	0.015
NYSE	ATR	11/2/1994	0.015
NYSE	ATR	8/2/1994	0.015
NYSE	ATR	5/4/1994	0.015
NYSE	ATR	2/3/1994	0.0125
NYSE	ATR	11/3/1993	0.0125
NYSE	ATR	8/3/1993	0.0125
NYSE	ABK	11/6/2008	0.01
NYSE	ABK	8/7/2008	0.01
NYSE	ABK	5/16/2008	0.01
NYSE	ABK	2/7/2008	0.07
NYSE	ABK	11/7/2007	0.21
NYSE	ABK	8/8/2007	0.21
NYSE	ABK	5/18/2007	0.18
NYSE	ABK	2/8/2007	0.18
NYSE	ABK	11/8/2006	0.18
NYSE	ABK	8/8/2006	0.18
NYSE	ABK	5/11/2006	0.15
NYSE	ABK	2/8/2006	0.15
NYSE	ABK	11/8/2005	0.15
NYSE	ABK	8/8/2005	0.125
NYSE	ABK	5/12/2005	0.125
NYSE	ABK	2/8/2005	0.125
NYSE	ABK	11/8/2004	0.125
NYSE	ABK	8/6/2004	0.125
NYSE	ABK	5/13/2004	0.11
NYSE	ABK	2/6/2004	0.11
NYSE	ABK	11/6/2003	0.11
NYSE	ABK	8/7/2003	0.11
NYSE	ABK	5/15/2003	0.1
NYSE	ABK	2/6/2003	0.08
NYSE	ABK	12/11/2002	0.08
NYSE	ABK	11/6/2002	0.1
NYSE	ABK	8/8/2002	0.1
NYSE	ABK	5/16/2002	0.09
NYSE	ABK	2/7/2002	0.09
NYSE	ABK	8/8/2001	0.09
NYSE	ABK	5/8/2001	0.08
NYSE	ABK	2/8/2001	0.08
NYSE	ABK	11/8/2000	0.08
NYSE	ABK	8/8/2000	0.08
NYSE	ABK	5/8/2000	0.07333
NYSE	ABK	2/8/2000	0.07333
NYSE	ABK	11/8/1999	0.07333
NYSE	ABK	8/5/1999	0.07333
NYSE	ABK	5/6/1999	0.06667
NYSE	ABK	2/8/1999	0.06667
NYSE	ABK	11/6/1998	0.06667
NYSE	ABK	8/6/1998	0.06667
NYSE	ABK	6/11/1998	0.27867
NYSE	ABK	5/7/1998	0.06
NYSE	ABK	2/6/1998	0.06
NYSE	ABK	11/6/1997	0.06
NYSE	ABK	8/7/1997	0.06
NYSE	ABK	5/8/1997	0.055
NYSE	ABK	2/6/1997	0.055
NYSE	ABK	11/7/1996	0.055
NYSE	ABK	8/8/1996	0.05
NYSE	ABK	5/8/1996	0.05
NYSE	ABK	2/8/1996	0.05
NYSE	ABK	11/8/1995	0.05
NYSE	ABK	8/8/1995	0.045
NYSE	ABK	5/4/1995	0.045
NYSE	ABK	2/6/1995	0.045
NYSE	ABK	11/4/1994	0.045
NYSE	ABK	8/4/1994	0.04
NYSE	ABK	5/4/1994	0.04
NYSE	ABK	2/4/1994	0.04
NYSE	ABK	11/4/1993	0.04
NYSE	ABK	8/4/1993	0.03667
NYSE	ABK	5/4/1993	0.03667
NYSE	ABK	2/4/1993	0.03667
NYSE	ABK	11/4/1992	0.03667
NYSE	ABK	8/4/1992	0.03333
NYSE	ABK	5/5/1992	0.03333
NYSE	ABK	2/4/1992	0.03333
NYSE	ABK	10/29/1991	0.03333
NYSE	ACL	5/7/2009	3.49
NYSE	ACL	5/8/2008	2.51
NYSE	ACL	5/11/2007	2.06
NYSE	ACL	5/4/2006	1.36
NYSE	ACL	5/5/2005	0.985
NYSE	ACL	4/29/2004	0.549
NYSE	ACL	5/21/2003	0.348
NYSE	AMX	7/21/2009	0.448
NYSE	AMX	7/22/2008	0.503
NYSE	AMX	7/24/2007	0.369
NYSE	AMX	7/21/2006	0.178
NYSE	AMX	3/20/2006	0.033
NYSE	AMX	12/20/2005	0.033
NYSE	AMX	9/20/2005	0.032
NYSE	AMX	6/21/2005	0.03233
NYSE	AMX	3/18/2005	0.01767
NYSE	AMX	12/20/2004	0.01767
NYSE	AMX	9/20/2004	0.01733
NYSE	AMX	6/21/2004	0.01767
NYSE	AMX	3/22/2004	0.00933
NYSE	AMX	12/19/2003	0.00933
NYSE	AMX	9/22/2003	0.00933
NYSE	AMX	6/23/2003	0.00967
NYSE	AMX	3/24/2003	0.007
NYSE	AMX	12/20/2002	0.00733
NYSE	AMX	9/23/2002	0.00733
NYSE	AMX	6/24/2002	0.00767
NYSE	AMX	3/25/2002	0.00733
NYSE	AMX	12/21/2001	0.00733
NYSE	AMX	9/24/2001	0.00733
NYSE	AMX	6/25/2001	0.00733
NYSE	ARJ	11/10/2009	0.2
NYSE	ARJ	8/7/2009	0.2
NYSE	ARJ	5/13/2009	0.2
NYSE	ARJ	2/11/2009	0.2
NYSE	ARJ	11/17/2008	0.2
NYSE	ARJ	8/13/2008	0.2
NYSE	ARJ	5/13/2008	0.2
NYSE	ARJ	2/13/2008	0.2
NYSE	ARJ	11/13/2007	0.2
NYSE	ARJ	8/14/2007	0.2
NYSE	ARJ	5/15/2007	0.2
NYSE	ARJ	2/28/2007	0.2
NYSE	ARJ	11/8/2006	0.2
NYSE	ARJ	8/8/2006	0.2
NYSE	ARJ	5/9/2006	0.2
NYSE	ARJ	2/16/2006	0.2
NYSE	ARJ	11/9/2005	0.2
NYSE	ARJ	8/11/2005	0.2
NYSE	ARJ	5/10/2005	0.2
NYSE	ARJ	2/18/2005	0.2
NYSE	ARJ	11/5/2004	0.2
NYSE	ARJ	7/29/2004	0.2
NYSE	ARJ	4/30/2004	0.2
NYSE	ARJ	2/12/2004	0.2
NYSE	ARJ	11/3/2003	0.2
NYSE	ARJ	7/31/2003	0.2
NYSE	ARJ	5/2/2003	0.2
NYSE	ARJ	2/6/2003	0.2
NYSE	ARJ	11/6/2002	0.2
NYSE	ARJ	8/1/2002	0.2
NYSE	ARJ	5/2/2002	0.2
NYSE	ARJ	2/6/2002	0.2
NYSE	ARJ	11/6/2001	0.2
NYSE	ARJ	8/7/2001	0.2
NYSE	ARJ	5/8/2001	0.2
NYSE	ARJ	2/6/2001	0.2
NYSE	ARJ	11/8/2000	0.2
NYSE	ARJ	8/8/2000	0.2
NYSE	ARJ	5/8/2000	0.2
NYSE	ARJ	2/8/2000	0.2
NYSE	ARJ	11/8/1999	0.2
NYSE	ARJ	8/6/1999	0.2
NYSE	ARJ	5/6/1999	0.2
NYSE	ACC	11/12/2009	0.338
NYSE	ACC	8/13/2009	0.338
NYSE	ACC	4/29/2009	0.338
NYSE	ACC	2/11/2009	0.338
NYSE	ACC	11/13/2008	0.338
NYSE	ACC	8/13/2008	0.338
NYSE	ACC	5/14/2008	0.338
NYSE	ACC	2/13/2008	0.338
NYSE	ACC	11/16/2007	0.338
NYSE	ACC	8/21/2007	0.338
NYSE	ACC	5/18/2007	0.338
NYSE	ACC	2/14/2007	0.338
NYSE	ACC	11/22/2006	0.338
NYSE	ACC	8/17/2006	0.338
NYSE	ACC	5/18/2006	0.338
NYSE	ACC	3/16/2006	0.338
NYSE	ACC	11/17/2005	0.338
NYSE	ACC	8/12/2005	0.338
NYSE	ACC	5/17/2005	0.338
NYSE	ACC	2/23/2005	0.338
NYSE	ACC	11/18/2004	0.165
NYSE	ALZ	11/25/2009	0.367
NYSE	ALZ	8/27/2009	0.367
NYSE	ALZ	5/27/2009	0.367
NYSE	ALZ	2/25/2009	0.367
NYSE	ALZ	11/25/2008	0.367
NYSE	ALZ	8/27/2008	0.367
NYSE	ALZ	5/28/2008	0.367
NYSE	ALZ	2/27/2008	0.367
NYSE	ALZ	11/28/2007	0.367
NYSE	ALZ	8/29/2007	0.367
NYSE	ALZ	5/29/2007	0.367
NYSE	ALZ	2/26/2007	0.367
NYSE	ALZ	11/28/2006	0.367
NYSE	ALZ	8/29/2006	0.367
NYSE	ALZ	5/26/2006	0.367
NYSE	AI	9/26/2007	1
NYSE	AI	6/27/2007	1
NYSE	AI	3/28/2007	1
NYSE	AI	12/27/2006	1
NYSE	AI	9/27/2006	1
NYSE	AI	6/28/2006	4
NYSE	AI	3/29/2006	4
NYSE	AI	12/28/2005	4
NYSE	AI	9/28/2005	6.8
NYSE	AI	6/28/2005	6.8
NYSE	AI	3/29/2005	6.8
NYSE	AI	12/29/2004	7.8
NYSE	AI	9/28/2004	6.8
NYSE	AI	6/28/2004	9.2
NYSE	AI	3/29/2004	6.8
NYSE	AI	12/29/2003	6.8
NYSE	AI	9/26/2003	6.8
NYSE	AI	6/27/2003	6.8
NYSE	AI	4/11/2003	6.8
NYSE	ARM	11/20/2008	0.1
NYSE	ARM	8/14/2008	0.1
NYSE	ARM	5/15/2008	0.1
NYSE	ARM	2/14/2008	0.1
NYSE	ARM	11/21/2007	0.1
NYSE	ARM	8/16/2007	0.1
NYSE	ARM	5/17/2007	0.1
NYSE	ARM	2/15/2007	0.1
NYSE	ARM	11/22/2006	0.1
NYSE	ARM	8/17/2006	0.1
NYSE	ARM	5/18/2006	0.1
NYSE	ARM	2/16/2006	0.1
NYSE	ARM	11/17/2005	0.1
NYSE	ARM	8/18/2005	0.1
NYSE	ARM	5/19/2005	0.1
NYSE	ARM	2/24/2005	0.1
NYSE	ARM	11/24/2004	0.1
NYSE	ARM	8/19/2004	0.1
NYSE	ARM	5/20/2004	0.1
NYSE	ARM	2/26/2004	0.1
NYSE	ARM	11/20/2003	0.1
NYSE	ARM	8/14/2003	0.1
NYSE	ARM	5/15/2003	0.1
NYSE	ARM	2/27/2003	0.1
NYSE	ARM	11/27/2002	0.1
NYSE	ARM	8/15/2002	0.1
NYSE	ARM	5/16/2002	0.1
NYSE	ARM	2/28/2002	0.1
NYSE	ARM	11/21/2001	0.1
NYSE	ARM	8/16/2001	0.1
NYSE	ARM	5/17/2001	0.22
NYSE	ARM	2/22/2001	0.22
NYSE	ARM	11/16/2000	0.22
NYSE	ARM	8/10/2000	0.22
NYSE	ACN	10/14/2009	0.75
NYSE	ACN	10/8/2008	0.5
NYSE	ACN	10/10/2007	0.42
NYSE	ACN	10/11/2006	0.35
NYSE	ACN	10/13/2005	0.3
NYSE	AVY	11/30/2009	0.2
NYSE	AVY	8/31/2009	0.2
NYSE	AVY	6/1/2009	0.41
NYSE	AVY	3/2/2009	0.41
NYSE	AVY	12/1/2008	0.41
NYSE	AVY	8/29/2008	0.41
NYSE	AVY	6/2/2008	0.41
NYSE	AVY	3/3/2008	0.41
NYSE	AVY	12/3/2007	0.41
NYSE	AVY	8/31/2007	0.4
NYSE	AVY	6/4/2007	0.4
NYSE	AVY	3/5/2007	0.4
NYSE	AVY	12/4/2006	0.4
NYSE	AVY	9/1/2006	0.39
NYSE	AVY	6/5/2006	0.39
NYSE	AVY	2/27/2006	0.39
NYSE	AVY	12/5/2005	0.39
NYSE	AVY	9/2/2005	0.38
NYSE	AVY	5/27/2005	0.38
NYSE	AVY	2/28/2005	0.38
NYSE	AVY	11/29/2004	0.38
NYSE	AVY	8/30/2004	0.37
NYSE	AVY	5/28/2004	0.37
NYSE	AVY	3/1/2004	0.37
NYSE	AVY	12/1/2003	0.37
NYSE	AVY	8/29/2003	0.36
NYSE	AVY	6/2/2003	0.36
NYSE	AVY	3/3/2003	0.36
NYSE	AVY	12/2/2002	0.36
NYSE	AVY	8/30/2002	0.33
NYSE	AVY	6/3/2002	0.33
NYSE	AVY	3/4/2002	0.33
NYSE	AVY	12/3/2001	0.33
NYSE	AVY	8/31/2001	0.3
NYSE	AVY	6/4/2001	0.3
NYSE	AVY	3/5/2001	0.3
NYSE	AVY	12/4/2000	0.3
NYSE	AVY	9/1/2000	0.27
NYSE	AVY	6/5/2000	0.27
NYSE	AVY	2/28/2000	0.27
NYSE	AVY	11/29/1999	0.27
NYSE	AVY	8/30/1999	0.24
NYSE	AVY	5/28/1999	0.24
NYSE	AVY	3/1/1999	0.24
NYSE	AVY	11/30/1998	0.24
NYSE	AVY	8/31/1998	0.21
NYSE	AVY	6/1/1998	0.21
NYSE	AVY	3/2/1998	0.21
NYSE	AVY	12/1/1997	0.21
NYSE	AVY	8/29/1997	0.17
NYSE	AVY	6/2/1997	0.17
NYSE	AVY	3/3/1997	0.17
NYSE	AVY	12/4/1996	0.17
NYSE	AVY	8/30/1996	0.15
NYSE	AVY	6/3/1996	0.15
NYSE	AVY	3/4/1996	0.15
NYSE	AVY	12/4/1995	0.15
NYSE	AVY	9/1/1995	0.135
NYSE	AVY	6/1/1995	0.135
NYSE	AVY	2/23/1995	0.135
NYSE	AVY	12/1/1994	0.135
NYSE	AVY	8/31/1994	0.12
NYSE	AVY	5/25/1994	0.12
NYSE	AVY	2/24/1994	0.12
NYSE	AVY	11/24/1993	0.12
NYSE	AVY	8/26/1993	0.11
NYSE	AVY	5/26/1993	0.11
NYSE	AVY	2/25/1993	0.11
NYSE	AVY	11/25/1992	0.11
NYSE	AVY	8/27/1992	0.1
NYSE	AVY	5/28/1992	0.1
NYSE	AVY	2/27/1992	0.1
NYSE	AVY	11/27/1991	0.1
NYSE	AVY	8/28/1991	0.1
NYSE	AVY	5/30/1991	0.09
NYSE	AVY	3/5/1991	0.09
NYSE	AVY	11/29/1990	0.09
NYSE	AVY	8/29/1990	0.08
NYSE	AVY	5/31/1990	0.08
NYSE	AVY	3/1/1990	0.07
NYSE	AVY	11/30/1989	0.07
NYSE	AVY	8/30/1989	0.07
NYSE	AVY	6/1/1989	0.07
NYSE	AVY	2/23/1989	0.06
NYSE	AVY	8/31/1988	0.06
NYSE	AVY	5/25/1988	0.06
NYSE	AVY	2/25/1988	0.0525
NYSE	AVY	11/25/1987	0.0525
NYSE	AFE	1/14/2010	0.445
NYSE	AFE	10/15/2009	0.445
NYSE	AFE	7/15/2009	0.445
NYSE	AFE	4/15/2009	0.445
NYSE	AFE	1/14/2009	0.445
NYSE	AFE	10/15/2008	0.445
NYSE	AFE	7/16/2008	0.445
NYSE	AFE	4/16/2008	0.445
NYSE	AFE	1/16/2008	0.445
NYSE	AFE	10/17/2007	0.445
NYSE	AFE	7/17/2007	0.445
NYSE	AFE	4/17/2007	0.445
NYSE	AFE	1/17/2007	0.445
NYSE	AFE	10/17/2006	0.445
NYSE	AFE	7/17/2006	0.445
NYSE	AFE	4/17/2006	0.445
NYSE	AFE	1/17/2006	0.445
NYSE	AFE	10/17/2005	0.445
NYSE	AFE	7/15/2005	0.445
NYSE	AFE	4/15/2005	0.445
NYSE	AFE	1/14/2005	0.445
NYSE	AFE	10/15/2004	0.445
NYSE	AFE	7/15/2004	0.445
NYSE	AFE	4/15/2004	0.445
NYSE	AIV	12/29/2009	0.1
NYSE	AIV	11/18/2009	0.1
NYSE	AIV	8/19/2009	0.1
NYSE	AIV	5/13/2009	0.1
NYSE	AIV	12/24/2008	2.08
NYSE	AIV	10/23/2008	1.8
NYSE	AIV	7/24/2008	3
NYSE	AIV	5/14/2008	0.6
NYSE	AIV	12/27/2007	2.51
NYSE	AIV	11/14/2007	0.6
NYSE	AIV	8/15/2007	0.6
NYSE	AIV	5/16/2007	0.6
NYSE	AIV	12/27/2006	0.6
NYSE	AIV	11/15/2006	0.6
NYSE	AIV	8/16/2006	0.6
NYSE	AIV	5/17/2006	0.6
